1MuQXHNBcAbYyMvMsvHfnXdymeuoLAK14Z,TRUE,37842439,37842439,0,14,27527682477,1.30E+11,27527689416,1.30E+11,137.5,338.203834,6938.708333,97323383,97300807,97323383,97300807,2,0,0
16yJ7MQWTFNjsSvAJJMkjPpnJbAsGLYhW7,TRUE,52050832,52050832,0,14,1.46E+11,3.85E+11,1.46E+11,3.85E+11,4508.85,18230.1404,550,533248675,0,533248675,0,2,0,0
1DcW5BySbyQT6PnwD6byCcAGiyLBM9Kvoo,TRUE,5140963,5140963,0,2,1.31E+12,0,1.31E+12,0,48864,0,0,2561441.5,595558.5,2561441.5,595558.5,2,0,0
16acVRG2RdMDSmdVuve1N1bYBFu8Rr3iii,TRUE,51896787,51897787,1000,13,96033821.28,236991808.7,96033821.28,236991808.7,11.44444444,14.84820312,0,533248675,0,533248675,0,2,0,0
1LXxZyP7CKybaXA6jELu5YJ6UQzbdZz8RP,TRUE,102188739,102188739,0,28,174310002.8,292250235.2,174310058.4,292250212,9.333333333,9.433981132,55.55555556,186764368.8,215251707.4,186764368.8,215251707.4,2,0,0
1LEJuBuc8bt6quD3TCGeX8o1EQ29qLErCc,TRUE,14790163,14790163,0,3,42589059.5,64506723.67,42589059.5,64506723.67,7,8.660254038,0,2.13E+11,2.13E+11,2.13E+11,2.13E+11,514.5,512.5,0
1Btsoam4QDyvmxp9fPUN3Ce8D2DHeY4biz,TRUE,55840367,55840367,0,10,39349627907,1.29E+11,42298054588,1.32E+11,948.4285714,3054.632564,2948426680,0,0,0,0,0,0,0
1DxiWwJrJFRrMiwzddx9Gfkjdk2MP5AcjA,TRUE,52379594,52379594,0,27,57900219.14,94147411.01,57900219.14,94147411.01,12.04761905,13.60488774,0,309663818.5,309650277.5,309663818.5,309650277.5,2,0,0
144CDUeBhcwoEUmA2B1cL5p5PqZrhJWCCt,TRUE,224736076,224736076,0,32,48898125.9,69352798.96,48898125.9,69352798.96,10.75,13.04175985,0,309663818.5,309650277.5,309663818.5,309650277.5,2,0,0
115i2xierq98FX3iWmj7yXog4bwQx3ACVg,TRUE,36131860,36131860,0,18,78713040711,4.07E+11,78713138983,4.07E+11,251.4893617,898.374676,98271.76596,206012528.5,252830487.7,206012528.5,252830487.7,2,0,0
1LK8rRhBTekN3Uxh8ib83FfmvMsX6EQnqL,TRUE,85340026,85340026,0,36,172796614.6,548033102.7,172796662.2,548033092.2,9.666666667,7.918232928,47.61904762,153112360.7,187872500.1,153112360.7,187872500.1,2,0,0
1GL9JtXPRTPetxgiJ8UcgrEECp12spD4tt,TRUE,173956829,173956829,0,55,2109264546,9236306620,2109264546,9236306620,65.0952381,249.7087646,0,151214815.7,221806115.7,151214815.7,221806115.7,2,0,0
1Pau7aAFNZ5rvogxMnfP37zDAzoeipCqPP,TRUE,171950922,171950922,0,27,55445454.55,36840754.19,55445504.55,36840749.37,9.9,9.191844211,50,159239556.5,183833519.8,159239556.5,183833519.8,2,0,0
19i2Zn4QMg5y9gDTRfLyPXaw2zY3ikPzqg,TRUE,121250887,121250887,0,18,21893504566,1.14E+11,21893537725,1.14E+11,36.93333333,100.6415863,33159.5,153112360.7,187872500.1,153112360.7,187872500.1,2,0,0
19EDGUoy7F1z4QjTpr67E7b6gn4uvefYJL,TRUE,19195008,19195008,0,6,127486632.8,186893558.1,127486632.8,186893558.1,4.2,3.12409987,0,15943531,9502114.77,15943531,9502114.77,2,0,0
1DzM9y4fRgWqpZZCsvf5Rx4HupbE5Q5r4y,TRUE,151357774,151357774,0,20,5.94E+11,2.28E+12,5.94E+11,2.28E+12,3819.045455,15542.05981,910745.2273,400373290.5,400364520.5,400373290.5,400364520.5,2,0,0
139XY4ZjWYqHMJvGCySuzXq7o6tGccKKrJ,TRUE,17136703,17136703,0,8,111451145.6,287487981.4,111451145.6,287487981.4,11.4375,13.74303801,0,102361238.5,102352512.5,102361238.5,102352512.5,2,0,0
1PasvMY4a3vRtv4LSXcwKUrjkKqX2ArFsK,TRUE,18073726,18073726,0,2,24509762.69,36329836.57,24509762.69,36329836.57,6.846153846,16.21417307,0,44195658,40947016,44195658,40947016,2,0,0
1DuDhqSWdmRxJjaRRSpa9wRH7yf9ncgw56,TRUE,30030819,30031419,600,7,10705620072,52891142637,10705622498,52891147016,132.7692308,600.781626,2426.269231,0,0,0,0,0,0,0
1NTDqyL23rdC9F22VSiuXTjuLuWgfmLqd2,TRUE,30423,30423,0,2,6.15E+12,1.74E+13,6.15E+12,1.74E+13,105406.2222,298128.1612,5399.111111,612092,612092,613164.5,611019.5,1.5,0.5,1072.5
1PZJi9aFfqWn2xRLGPyik2bY8NX9iZ3FJj,TRUE,64332550,64332550,0,8,1.04E+13,2.32E+13,1.04E+13,2.32E+13,75302.61538,199638.331,1458536748,400373290.5,400364520.5,400373290.5,400364520.5,2,0,0
16nFVusdKWSRwXM3Ch56wQeTib3ajXxJuQ,TRUE,63123674,63123674,0,11,686582262.4,3516268215,686583207.9,3516268078,104.9512195,336.2914641,945.5121951,400373290.5,400364520.5,400373290.5,400364520.5,2,0,0
18QGMXBte2fVodcq9xCwvPWiBEd98LwHwS,TRUE,50801521,50801521,0,7,27298262901,1.04E+11,27298263962,1.04E+11,607.9,1757.396054,1061,0,0,0,0,0,0,0
16e6KPCPGy5RNAmsBFKKChe91PcjgLDN6o,TRUE,180288339,180288339,0,14,1512841130,3828248447,1515231450,3835402301,488.8,1432.47756,2390319.9,301097475.5,623647565.1,301097475.5,623647565.1,186.6666667,412.9272198,0
1Lughwk11SAsz54wZJ3bpGbNqGfVanMWzk,TRUE,54242879,54242879,0,10,62445643668,3.32E+11,62445227363,3.32E+11,1861.634146,7795.08202,31447.34146,400373290.5,400364520.5,400373290.5,400364520.5,2,0,0
13aERfiqwbkR4E4hcXA75A2KZA5jTSWqvx,TRUE,56090000,56090000,0,10,6.13E+12,2.05E+13,6.13E+12,2.05E+13,52627.875,182430.8579,1181591355,84437732.8,83557397.23,84437732.8,83557397.23,2,0,0
13H6Nszz1xP6Xn5tDKAUVWpm97vLfcNMVi,TRUE,40408190,40408190,0,8,21963907.1,49072685.16,21963907.1,49072685.16,8.615384615,17.38937988,0,71990314.25,83819552.4,71990314.25,83819552.4,2,0,0
1PEJXJVQUC7sAynFcYHTsjEWE1F1rXc3ci,TRUE,41948435,41948435,0,6,6.44E+12,2.14E+13,6.44E+12,2.14E+13,83505.25926,285821.1825,26510160.15,0,0,0,0,0,0,0
17CnHAv3KThitMjJJG8UL2ECNkAhhYwekh,TRUE,3875000,3875000,0,2,3887741,0,3887741,0,2,0,0,1925215,322805,1925215,322805,2,0,0
1FzabAQCBCKtgwNiojj27efkBABvJjR2QE,TRUE,17000000,17000000,0,2,7.76E+11,1.55E+12,7.83E+11,1.57E+12,19427.8,38850.10001,7858434309,40854230.5,37584060.5,40854230.5,37584060.5,2,0,0
17ZERSZgd6GgtzdBrjZUKp82yVNVAGzq4M,TRUE,32252636,32252636,0,10,5.31E+13,1.06E+14,5.32E+13,1.06E+14,60969,121349.3341,36990216452,12081072.6,8767182.253,12081072.6,8767182.253,2,0,0
13DAd45ARMJW6th1cBuY1FwB9beVSzW77R,TRUE,92269679,92269679,0,18,1.20E+12,6.54E+12,1.20E+12,6.56E+12,34690,184626.1099,3796167266,400373290.5,400364520.5,400373290.5,400364520.5,2,0,0
1PuYAe7BLxNE6F6zE2PeVthfXCeYH88PmQ,TRUE,255518173,255536887,18714,28,106487383.5,145885181.2,106487502.8,145885216.1,9,7.296444013,119.3333333,400683844.5,400185221.7,400683844.5,400185221.7,2,0,0
1FoYSBL1a9u7NoTSvxwa7LnvrcBCXoXy16,TRUE,53442403,53442403,0,4,374343089.2,1075574299,374343089.2,1075574299,70.6,205.8,0,44698530,41585182,44698530,41585182,2,0,0
1L7bVdwCCT98E1V8W8dN2s6F9Ryi5GnzdA,TRUE,20782315,20782315,0,3,9.84E+11,3.11E+12,9.84E+11,3.11E+12,6786.727273,21415.03164,1929.090909,0,0,0,0,0,0,0
1AG4wHYikz4WrztS1g6HbuCcP95kckcRip,TRUE,64844277,64844277,0,8,129178424.5,197977882.5,129858611.8,198971063.5,155.2272727,278.5770551,680187.2727,123429886.2,246070166.4,123429886.2,246070166.4,7.8,11.6,0
1CMQMKmvT4hz2k2ijyxVxN7fHS62K7uQ7z,TRUE,118823618,118823618,0,18,2.28E+12,1.02E+13,2.28E+12,1.02E+13,35300.55172,173138.5199,3012.344828,0,0,0,0,0,0,0
1E4WMuN9jZfcuu6yL3LmoMek4HNEenh7hB,TRUE,10112100,10112100,0,2,22083715.4,10672961.1,22307267.2,10459890.98,5,2.19089023,223551.8,60713970.5,60605196.5,60713970.5,60605196.5,19.5,17.5,0
1S4t9APNxGLJPyQ5Q9LWpRjFkycps3fgZ,TRUE,17860000,17860000,0,2,7.41E+12,1.48E+13,7.43E+12,1.49E+13,209110,418214.5,23536229296,40854230.5,37584060.5,40854230.5,37584060.5,2,0,0
1HqUfvPooEY3fQPsuM4dRzq5uzTQjDoYpt,TRUE,129309077,129309077,0,15,3.20E+11,1.69E+12,3.20E+11,1.69E+12,5494.586207,28846.95362,58984.82759,553166213.3,391129360.5,553166213.3,391129360.5,2,0,0
1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,TRUE,1.06E+15,1.06E+15,1.06E+12,714147,3717141.231,10632072.8,3718878,10631467.28,1.923076923,0.266469355,1736.769231,49343012321,6.92E+11,49676483716,6.94E+11,195.1638655,1942.996065,333471394.8
1HWnuWz77oXgbZLVBfB9fQAAgLCJJS7m7T,TRUE,12160000,12160000,0,2,55833705252,1.34E+11,55833708141,1.34E+11,90.42857143,171.7388858,2888.571429,0,0,0,0,0,0,0
14bXUoPwruptLamUfKTuMW39Qy1q4ohX9w,TRUE,195616527,195618033,1506,21,253483351.5,909729828.9,253484332,909729744.5,41.71052632,191.9747664,980.5263158,492049044.2,401881783.9,492049044.2,401881783.9,2,0,0
1PwENLsmQ2Z6b4EJfXDeeXKBj9v878uHRf,TRUE,140200389,140200389,0,17,259117775.9,646076035.6,259118836.9,646076009.1,9.2,8.340263785,1061,400683844.5,400185221.7,400683844.5,400185221.7,2,0,0
1HhU3XLKbNbj51kFXiMnfbUZgo5uSVSo1,TRUE,13831571,13831571,0,4,615587866,610080917,615587866,610080917,2,0,0,56623033.33,71018950.73,56623033.33,71018950.73,39.33333333,52.79730633,0
16mh7nA4XCCto4Urw72U8bji2aQqFmsYXC,TRUE,15511,15511,0,2,3111158,3873070.207,3111158,3873070.207,3.5,2.140872096,0,15980574,0,15980574,0,2,0,0
13cyEdT7kyH2f4j9xchvDGhv1o64MYNLUS,TRUE,172932905,172932905,0,21,3.58E+12,1.86E+13,3.58E+12,1.86E+13,43558.5,226275.0216,25561613.79,400994398.5,400005601.5,400994398.5,400005601.5,2,0,0
1M2pQLAoVmZ5tAuJm3YiXyjkZ2vqvZfLTk,TRUE,7899171,7899171,0,4,106667619.3,150692895.1,106667619.3,150692895.1,28.66666667,37.71236166,0,1981315.5,2469700.019,1981315.5,2469700.019,2,0,0
14mRSeeUCejfx323upnicNGDsiKv3sx4yW,TRUE,19524535,19524535,0,4,2.02E+11,4.00E+11,2.02E+11,4.00E+11,14359.83333,31107.01869,0,4874046.25,2385611.661,4874046.25,2385611.661,2,0,0
1hC94BFjyQqAdkcEuHhFJqFWUGodMmYxw,TRUE,22686,22686,0,2,33042793.33,23304270.29,33042793.33,23304270.29,6,4.320493799,0,525569,0,525569,0,4,0,0
14FWQ7WSHNFqLzQJvVRcuWyzNK3gu93yad,TRUE,1153,1153,0,2,1896285,0,1896285,0,2,0,0,2350,0,2350,0,3,0,0
1MKRCZzAAfg9Az9nD7ojZy1tdonwAar2XU,TRUE,32320,32320,0,6,6574796.444,14540960.17,6574796.444,14540960.17,3.111111111,3.142696805,0,3530237.667,4264958.81,3530237.667,4264958.81,2.333333333,0.471404521,0
1F5csJmyf3yJs5s25tZmYKoFXznR452er9,TRUE,79179695,79180695,1000,12,24049259195,1.31E+11,24049260339,1.31E+11,2382.969697,13044.44503,1144.424242,400373290.5,400364520.5,400373290.5,400364520.5,2,0,0
1Cvfn2C2vKwJ2fyDgUNKge5aqBc9NDJXQ3,TRUE,16902024,16902024,0,4,4.62E+12,4.62E+12,4.62E+12,4.62E+12,79069,79067,835897,4221263.5,2441645.595,4221263.5,2441645.595,2,0,0
1AVoeWk9HMud7jpiP4sRQ4vS72YqcXwwM2,TRUE,11226724,11226724,0,2,122334299.2,152703928.7,122335764.7,152703742.2,14.30769231,16.01626392,1465.538462,857509843,0,857509843,0,2,0,0
1LTtPpCBNeUYsF8Jt7pHSmYRvkATuzeXFU,TRUE,7100000,7100000,0,2,1660038495,1647636849,1660119424,1647555920,128.5,115.5,80929,9633463,2836537,9633463,2836537,4,2,0
1M3uh3QNTxVsK1MqR4cBdqajojUixCiwwq,TRUE,17000000,17000000,0,3,1.45E+12,3.39E+12,1.45E+12,3.39E+12,9306.444444,23227.34187,2223908.333,41619390,41600623,41619390,41600623,2,0,0
1Aq77aob4mxfgfuD7Cs12GN2gv82kBJmYW,TRUE,30144088,30144088,0,6,470747148.1,1314325745,470747148.1,1314325745,7.272727273,7.398905436,0,394413005,0,394413005,0,2,0,0
1GdegtNpYcvoCPsMmyiSkZARDdAmYuXGXU,TRUE,112031996,112031996,0,16,178288845.6,748136429.6,178288845.6,748136429.6,29.92,116.2737872,0,165630906,0,165630906,0,2,0,0
18sYDUVZ6kTkiNJrWTPFBZ7cCCxJR6TKae,TRUE,26121060,26121060,0,3,33942861974,60044053097,33942861974,60044053097,1070.318182,1760.358083,0,13058099,12958099,13058099,12958099,2,0,0
15AGyZEJaLMnUhJKMkuziPS4wwDsWBUHiP,TRUE,12711864,12711864,0,5,192664958.6,372228130.2,192664958.6,372228130.2,2.8,1.6,0,4234942,3174264.882,4234942,3174264.882,2,0,0
14ccJyKymCn8FcL5rhpAuuNEK3GUnjQtgx,TRUE,5501120,5501120,0,4,2297315,3217827.047,2297315,3217827.047,3.333333333,1.885618083,0,39822843.5,67667252.04,39822843.5,67667252.04,30,48.49742261,0
1NAjmkXoLPogkGGFMygcV4qG6bXpz4DPuW,TRUE,1202,1202,0,2,784359,1083795.966,784359,1083795.966,5,2.160246899,0,8061,0,8061,0,4,0,0
1MG6kTyCzaGy7RjExyLG3Qz5mj3rcJJXUY,TRUE,19019859,19019859,0,6,9748365.333,4406983.118,9748365.333,4406983.118,2,0,0,4544966.833,3094232.193,4544966.833,3094232.193,2.666666667,1.490711985,0
1EAWduibTpvWvKGR1A8wvj1aBJLFUmRCQ5,TRUE,54743293,54743293,0,4,573330200.9,820280166.3,573330200.9,820280166.3,17.85714286,29.90665751,0,205815122.3,289740658.3,205815122.3,289740658.3,11.66666667,13.6707311,0
1EBMu3FdAXiEK52JkStPd99f5a7RNuJB7A,TRUE,53834727,53834727,0,13,1845631067,6994601330,1845631252,6994601470,98.82608696,226.7852177,185.0869565,394413005,0,394413005,0,2,0,0
1MsxQd6dfLoVm9isgfiPQDPofXCJZvW4st,TRUE,52474800,52474800,0,2,9.25E+12,0,9.25E+12,0,158136,0,1671794,307796772.5,307773378.5,307796772.5,307773378.5,16.5,14.5,0
1DAPfbXMTXRWiHh4W2CD49J7UdEBDsWLXa,TRUE,12587130,12587130,0,2,1025416107,0,1025416107,0,2,0,0,6292096,6192096,6292096,6192096,2,0,0
1667E8aJSWCGayCxjezVSThSeaCQhMKrEf,TRUE,26145406,26145406,0,6,171395834.5,272171730,171395834.5,272171730,15.875,25.7217685,0,5228857.2,4035036.589,5228857.2,4035036.589,2,0,0
1G93wR2LDzd2euJ92ePbMGzZ2zpyDRWU4G,TRUE,69805745,69805745,0,13,8.56E+13,3.08E+14,8.58E+13,3.09E+14,56853.92857,202443.9927,1.89E+11,207571142.5,186841862.5,207571142.5,186841862.5,2,0,0
1KGjDZ7RFV39r2q1JeSpZAF5L3fnpuenmT,TRUE,31533479,31533479,0,13,164679592.3,359817755.9,164679592.3,359817755.9,94.26666667,274.7664382,0,87145461.5,78485444.5,87145461.5,78485444.5,2,0,0
1CGRm1E219pMLjnhqSo2JhYjzKRiWA5KJ9,TRUE,15416,15416,0,2,13143045.67,10444804.53,13143045.67,10444804.53,4.333333333,1.699673171,0,42636,0,42636,0,2,0,0
1HBJE5XBsM8CK3gLQtzx8ofceKpp4mwPYU,TRUE,23671418,23671418,0,6,33848058304,92557913250,34063924307,93234308824,2119,4845.382469,215866002.8,10202226.33,3750898.081,10202226.33,3750898.081,2,0,0
19D67Tgb3neJiTHd8pZDEBYmUn2qSjxEeB,TRUE,68020119,68020119,0,11,852336891.9,3643909705,852369746.7,3643902688,96.31034483,193.7485223,32854.7931,394413005,0,394413005,0,2,0,0
1BARBfTXdwaRenZjcG8t2LAsbQm6abfw13,TRUE,12470000,12470000,0,6,1.99E+14,4.46E+14,2.00E+14,4.47E+14,131124.8333,293194.2022,4.41E+11,70220675.6,118938181,70220675.6,118938181,39.2,69.50798515,0
13xLLPyFQXYMFggCTfJsL1LpYt1VhnfH8n,TRUE,9845000,9845000,0,2,993562070,0,993562070,0,2,0,0,72506621.5,63455878.5,72506621.5,63455878.5,14,12,0
1D1DZAac5chXcvULdRAk8nbxB5HWWbffwc,TRUE,21851471,21851471,0,6,24884688.77,24825240.67,24884688.77,24825240.67,5.846153846,4.753074371,0,44500455.8,69301752.96,44500455.8,69301752.96,4,4,0
1EaqpQL5AoCb6iuPhiRx1urzDV1MUo9AWd,TRUE,47384385,47384385,0,12,39544732.55,110131737.3,39544732.55,110131737.3,2.727272727,1.542778432,0,7350540.556,3656738.354,7350540.556,3656738.354,2.222222222,0.628539361,0
1PLtH8HPHQLboeFvrBN2XJPJz99TxayGCo,TRUE,48966,48966,0,4,193634.6667,232579.9481,193634.6667,232579.9481,2.666666667,0.942809042,0,60923,32015,60923,32015,3,1,0
19vGYNQyE2fqAqZHmhGRyWiQt1oMpUY1x4,TRUE,22189,22189,0,4,2186478,2373139.019,2186478,2373139.019,2.666666667,0.942809042,0,32043.33333,43078.74601,32492.66667,42747.93426,2.666666667,1.247219129,449.3333333
1DBMVxzSPZ95FDyZfopwHgxncFEsp89uuS,TRUE,25883436,25883436,0,5,47376083.89,46842994.03,47376083.89,46842994.03,8.555555556,7.661028523,0,394413005,0,394413005,0,2,0,0
1EZS92K4xJbymDLwG4F7PNF5idPE62e9XY,TRUE,362048551,362048551,0,35,3.86E+11,1.85E+12,3.86E+11,1.85E+12,6605.416667,31596.32655,70451.91667,573255088,402398578.7,573255088,402398578.7,2,0,0
192CdbpYmpQhbpSZy5J9qyNE3YCxPpxdxv,TRUE,15210,15210,0,2,3050000,0,3050000,0,2,0,0,7227,4185,7227,4185,2,0,0
1CdUFJWxVNAPAkJSKvuEmQ9TddZH8NQXda,TRUE,263008406,263008406,0,11,149845600.9,174835736.9,150137041.4,174681072.8,4.375,5.194648689,291440.5,7846822154,20523544589,7846822154,20523544589,280.25,725.281454,0
1Bs28cb1c984ETGeoh4eQypgG7nVJbjqnv,TRUE,13550014,13550014,0,6,67472539.36,202067525.7,67472539.36,202067525.7,5.045454545,4.636586447,0,111703353.8,110176875.6,111703353.8,110176875.6,2,0,0
1FHPbKHcSx9CaXJzDpLoXG733ipQ77UNx9,TRUE,50824018,50824018,0,6,108932506.8,142833139.3,108933335.1,142833104.3,11.86956522,15.4646985,828.3478261,0,0,0,0,0,0,0
135qVXXBZb3v2tQcLJRA8UAndiUYNybh3J,TRUE,91366533,91366533,0,18,2.57E+11,1.52E+12,2.57E+11,1.52E+12,4414.444444,25983.78905,46438.72222,106049116.8,138392173.3,106049116.8,138392173.3,14.125,32.07973465,0
14MUcfogucxgHmVbbFQhMoAsPCpeCs1uz2,TRUE,4550515,4550515,0,4,28976788.64,25290933.38,28976788.64,25290933.38,6.727272727,4.788070575,0,53847607.5,74609449.67,53847607.5,74609449.67,4.5,4.330127019,0
1BDs9mUkreQ67XKpLZU5Nj6bLFk7CPTizv,TRUE,5476451,5476451,0,2,80928768.83,116259944.8,80928768.83,116259944.8,2,0,0,11179650,11175227,11179650,11175227,3,1,0
16LU6SwUDdLsAy7XXHSMg7BRbA1kfDoBnZ,TRUE,48942015,48942015,0,11,1.56E+11,8.96E+11,1.56E+11,8.99E+11,414.3518519,1184.379618,416489691.3,138304430.3,146152579.7,138304430.3,146152579.7,18.16666667,36.14976564,0
1NXNt72qfMhPZDffUEqryCYpEUzyR6LmgH,TRUE,193173783,193174783,1000,22,2.52E+12,1.15E+13,2.52E+12,1.15E+13,43131.54545,197598.1451,3029.272727,857509843,0,857509843,0,2,0,0
1NvY4BenHfDvLjHuxiADMfzwcX7tfXg9t2,TRUE,47753227,47753227,0,9,4.98E+13,2.39E+14,4.99E+13,2.39E+14,32785.125,157207.7484,1.10E+11,142864050.5,155125147,142864050.5,155125147,26.25,42.00223208,0
1AzdzwWHaJXytimxenzi45JVtY4FsXwLZZ,TRUE,45351118,45351118,0,10,5.98E+12,2.16E+13,5.98E+12,2.16E+13,83387.88462,291274.5344,27528654.31,138304430.3,146152579.7,138304430.3,146152579.7,18.16666667,36.14976564,0
1MAM6oPcycTrfiLPS9tjtAR8t6KDmL91fr,TRUE,108373475,108373475,0,16,38180038818,2.05E+11,38180040484,2.05E+11,1659.933333,8707.232786,1666.666667,197844796.7,383807395.1,197890972.4,383938335.7,147.3,401.2610248,46175.7
1YnYAxprVrTo1WzPPzMo86ste5Ssp4xsy,TRUE,74611162,74627162,16000,11,7.41E+12,2.39E+13,7.41E+12,2.39E+13,103276.0476,320911.6361,34140021.71,617819825,239690018,617819825,239690018,2.5,0.5,0
15FsDaUnH9YfHQ1W5n36iPJnhtU8Km2cax,TRUE,17466824,17466824,0,4,9926394105,37919062346,9926394161,37919062561,29.4375,91.94561487,55.5,129185190,125814810,129185190,125814810,2,0,0
18Fh1FsMDRHn8WBYmVB3y7aqGpKD8zKigi,TRUE,22163,22163,0,2,562197,0,562197,0,2,0,0,20826,0,20826,0,2,0,0
1MK4uue11JnVxjUQhq19KNSpAuyaFqBwMY,TRUE,100000,100000,0,2,6502558.167,9354857.543,6502558.167,9354857.543,2.5,0.763762616,0,1883001.5,829730.5,1883001.5,829730.5,2,0,0
1JTtwbvmM7ymByxPYCByVYCwasjH49J3Vj,TRUE,510375838,510376384,546,58,1.47E+11,6.55E+11,1.47E+11,6.55E+11,831.7619048,3645.160613,7464.380952,425917655.2,381221046.3,425917655.2,381221046.3,2,0,0
1Pypmve5Q2ZP5wNgjGAChQ3vorAy5y4gcC,TRUE,7943100,7943100,0,2,29157202.14,32002177.06,29157202.14,32002177.06,6.142857143,5.235280629,0,129185190,125814810,129185190,125814810,2,0,0
1BEQ3id3nr2pummerJRiAtZrdGoYHsAwq7,TRUE,21000888,21000888,0,4,4.35E+12,4.67E+12,4.35E+12,4.67E+12,27977.66667,33100.32976,6855780.333,20993015,0,20993015,0,2,0,0
1Lsn57KrpidawghXYavtD5MtcYmfGFeoVw,TRUE,2270,2270,0,3,156047,138097.8934,156047,138097.8934,2.25,0.433012702,0,15169,0,15169,0,2,0,0
1GcwYRfWesiSe2fBmsVSpNG2K11zDMhksG,TRUE,38078721,38078721,0,6,158571657.9,219531550.9,158572565.1,219531320.8,12.80952381,15.86736407,907.2380952,0,0,0,0,0,0,0
1DnoAYPwHSo4m1JP1eNvGFjCdbfoRmBtHC,TRUE,15422,15422,0,2,10321399.5,44397420.78,10321399.5,44397420.78,3,4.358898944,0,2420365,0,2420365,0,3,0,0
1LZQGS99RUCvQvT5Qce7LkrWtMtcXPSdWZ,TRUE,88803498,88803498,0,10,33378770193,1.56E+11,33378771022,1.56E+11,3322.782609,15528.31493,828.3478261,573255088,402398578.7,573255088,402398578.7,2,0,0
1DVU5Q2HQ4srFNSSaWBrVNMtL4pvBkfP5w,TRUE,170053497,170054385,888,22,59694777124,2.84E+11,59694777124,2.84E+11,234.1923077,570.966658,0,271469127.7,200360084.3,271469127.7,200360084.3,2,0,0
1CKUjp9VNWFd1ysDbsq27dK9icG3vjeGr6,TRUE,100000,100000,0,2,3197070.5,3528054.92,3197070.5,3528054.92,2.333333333,0.745355992,0,1883001.5,829730.5,1883001.5,829730.5,2,0,0
16jeoRDmhMAzzmnf1nr2eKftcHB6qGhCxU,TRUE,16250011,16250011,0,4,25805558.5,31165501.99,25815184.88,31157564.53,5.625,5.085211402,9626.375,129185190,125814810,129185190,125814810,2,0,0
1BdMUUwx5bD1xePqKwGuqguxKphSvr97wj,TRUE,4521631,4521631,0,2,218586372,206608928,218586372,206608928,12,0,0,2257980.5,1462780.5,2257980.5,1462780.5,2,0,0
1Abx4ytuJ2Mb5HtuCpbUuUuJ1q8cdrXXYT,TRUE,8142000,8142000,0,2,29337314.36,31891089.57,29337314.36,31891089.57,6.142857143,5.235280629,0,129185190,125814810,129185190,125814810,2,0,0
1PfbxCJkGNTZC7yFtHHhtPnZyiwQEUqAmu,TRUE,71700600,71700600,0,10,6.55E+11,2.32E+12,6.55E+11,2.32E+12,4334.952381,15825.40971,953223,384725110.5,147429617.5,384725110.5,147429617.5,2,0,0
1Le9CMak1WFS9ERpfmRkvHKTdugkobDqCe,TRUE,44529674,44529674,0,5,8.90E+11,2.58E+12,8.90E+11,2.58E+12,978,1654.889422,0,106819704.2,190085695.2,106819704.2,190085695.2,34.6,65.2,0
